Connecticut,East Windsor,9003,406,0.633
Connecticut,Eastford,9015,94,0.448
Connecticut,Easton,9001,497,0.569
Connecticut,Ellington,9013,742,0.561
Connecticut,Enfield,9003,1518,0.632
Connecticut,Essex,9007,407,0.513
Connecticut,Fairfield,9001,2597,0.484
Connecticut,Farmington,9003,1125,0.548
Connecticut,Franklin,9011,89,0.514
Connecticut,Glastonbury,9003,1521,0.477
Connecticut,Goshen,9005,261,0.627
Connecticut,Granby,9003,666,0.482
Connecticut,Greenwich,9001,3007,0.481
Connecticut,Griswold,9011,501,0.681
Connecticut,Groton,9011,991,0.541
Connecticut,Guilford,9009,973,0.527
Connecticut,Haddam,9007,495,0.616
Connecticut,Hamden,9009,1189,0.549
Connecticut,Hampton,9015,105,0.583
Connecticut,Hartford,9003,265,0.487
Connecticut,Hartland,9003,193,0.568
Connecticut,Harwinton,9005,427,0.63
Connecticut,Hebron,9013,476,0.545
Connecticut,Kent,9005,126,0.483
Connecticut,Killingly,9015,478,0.661
Connecticut,Killingworth,9007,454,0.583
Connecticut,Lebanon,9011,416,0.599
Connecticut,Ledyard,9011,642,0.522
Connecticut,Lisbon,9011,189,0.606
Connecticut,Litchfield,9005,568,0.563
Connecticut,Lyme,9011,137,0.445
Connecticut,Madison,9009,974,0.479
Connecticut,Manchester,9003,1372,0.533
Connecticut,Mansfield,9013,305,0.445
Connecticut,Marlborough,9003,355,0.57
Connecticut,Meriden,9009,1189,0.623
Connecticut,Middlebury,9009,770,0.653
Connecticut,Middlefield,9007,196,0.585
Connecticut,Middletown,9007,1060,0.583
Connecticut,Milford,9009,2341,0.648
Connecticut,Monroe,9001,1110,0.619
Connecticut,Montville,9011,592,0.61
Connecticut,Morris,9005,191,0.604
Connecticut,Naugatuck,9009,1163,0.671
Connecticut,New Britain,9003,846,0.606
Connecticut,New Canaan,9001,1168,0.41
Connecticut,New Fairfield,9001,865,0.655
Connecticut,New Hartford,9003,483,0.581
Connecticut,New Haven,9009,509,0.49
Connecticut,New London,9011,268,0.557
Connecticut,New Milford,9005,1334,0.627
Connecticut,Newington,9003,1105,0.639
Connecticut,Newtown,9003,1654,0.567
Connecticut,Norfolk,9005,73,0.557
Connecticut,North Branford,9009,729,0.693
Connecticut,North Canaan,9005,147,0.583
Connecticut,North Haven,9009,1323,0.645
Connecticut,North Stonington,9011,351,0.637
Connecticut,Norwalk,9001,2186,0.567
Connecticut,Norwich,9011,775,0.631
Connecticut,Old Lyme,9011,470,0.52
Connecticut,Old Saybrook,9007,649,0.559
Connecticut,Orange,9009,763,0.601
Connecticut,Oxford,9009,1030,0.706
Connecticut,Plainfield,9015,440,0.626
Connecticut,Plainville,9003,784,0.705
Connecticut,Plymouth,9005,658,0.738
Connecticut,Pomfret,9015,186,0.547
Connecticut,Portland,9007,404,0.572
Connecticut,Preston,9011,262,0.633
Connecticut,Prospect,9009,747,0.705
Connecticut,Putnam,9015,224,0.593
Connecticut,Redding,9001,509,0.508
Connecticut,Ridgefield,9003,1360,0.511
Connecticut,Rocky Hill,9003,758,0.608
Connecticut,Roxbury,9005,167,0.58
Connecticut,Salem,9011,216,0.598
Connecticut,Salisbury,9005,104,0.378
Connecticut,Scotland,9015,90,0.629
Connecticut,Seymour,9009,812,0.725
Connecticut,Sharon,9005,118,0.511
Connecticut,Shelton,9001,2344,0.655
Connecticut,Sherman,9001,268,0.649
Connecticut,Simsbury,9003,1193,0.436
Connecticut,Somers,9013,696,0.656
Connecticut,South Windsor,9003,999,0.536
Connecticut,Southbury,9009,1502,0.613
Connecticut,Southington,9003,2241,0.633
Connecticut,Sprague,9011,120,0.563
Connecticut,Stafford,9013,459,0.63
